index,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment
6907,11210,Arapiraca Airport,Arapiraca,Brazil,APQ,SNAL,-9.775360107421877,-36.62919998168945,886,-3,N,\N,airport,OurAirports
6908,11211,Cangapara Airport,Floriano,Brazil,FLB,SNQG,-6.8463897705078125,-43.07730102539063,689,-3,N,\N,airport,OurAirports
6909,11212,Picos Airport,Picos,Brazil,PCS,SNPC,-7.0620598793029785,-41.52370071411133,1050,-3,N,\N,airport,OurAirports
6910,11229,Beni Airport,Beni,Congo (Kinshasa),BNC,FZNP,0.575,29.4739,3517,1,U,\N,airport,OurAirports
6911,11230,Boende Airport,Boende,Congo (Kinshasa),BNB,FZGN,-0.2169999927282333,20.850000381469727,1168,1,U,\N,airport,OurAirports
6912,11243,Montauk Airport,Montauk,United States,MTP,KMTP,41.0765,-71.920797,6,-4,A,\N,airport,OurAirports
6913,11255,Porter County Municipal Airport,Valparaiso IN,United States,VPZ,KVPZ,41.45399857,-87.00710297,770,-5,A,\N,airport,OurAirports
6914,11257,Dharavandhoo Airport,DHARAVANDHOO,Maldives,DRV,VRMD,5.1561,73.1302,6,5,N,\N,airport,OurAirports
6915,11258,Saumlaki/Olilit Airport,Saumlaki,Indonesia,SXK,WAPI,-7.9886097908,131.305999756,218,9,N,\N,airport,OurAirports
6916,11268,Cerro Largo International Airport,Melo,Uruguay,MLZ,SUMO,-32.33789825439453,-54.21670150756836,364,-3,S,\N,airport,OurAirports
6917,11269,Tydeo Larre Borges Airport,Paysandu,Uruguay,PDU,SUPU,-32.36330032348633,-58.0619010925293,138,-3,S,\N,airport,OurAirports
6918,11270,Artigas International Airport,Artigas ,Uruguay,ATI,SUAG,-30.40069961547852,-56.50790023803711,410,-3,S,\N,airport,OurAirports
6919,11272,Murray Bridge Airport,Murray Bridge,Australia,\N,YMBD,-35.066699981689446,139.22700500488278,55,10,O,\N,airport,OurAirports
6920,11273,Horsham Airport,Horsham,Australia,HSM,YHSM,-36.669700622558594,142.17300415039062,445,10,O,\N,airport,OurAirports
6921,11274,Swan Hill Airport,Swan Hill,Australia,SWH,YSWH,-35.37580108642578,143.5330047607422,234,10,O,\N,airport,OurAirports
6922,11277,Turtle Island Seaplane Base,Turtle Island,Fiji,TTL,NFUL,-16.965999999999998,177.368,0,12,O,\N,airport,OurAirports
6923,11288,Dewadaru - Kemujan Island,Karimunjawa,Indonesia,KWB,WARU,-5.80091,110.47838,35,7,U,\N,airport,OurAirports
6924,11290,Kongolo Airport,Kongolo,Congo (Kinshasa),KOO,FZRQ,-5.39444,26.99,1850,1,U,\N,airport,OurAirports
6925,11291,Attopeu Airport,Attopeu,Laos,AOU,VLAP,14.814715357,106.821699142,344,7,N,\N,airport,OurAirports
6926,11292,Kahemba Airport,Kahemba,Congo (Kinshasa),\N,FZCF,-7.333000183105469,19.01700019836425,3425,1,U,\N,airport,OurAirports
6927,11293,Francisco de Miranda Airport,Caracas,Venezuela,\N,SVFM,10.4850330353,-66.8435134888,2739,-4,S,\N,airport,OurAirports
6928,11295,SÃ£o Miguel do Oeste Airport,Sao Miguel do Oeste,Brazil,SQX,SSOE,-26.78160095214844,-53.50350189208984,2180,-3,S,\N,airport,OurAirports
6929,11299,Mason County Airport,Ludington,United States,LDM,KLDM,43.96250153,-86.40789795,646,-5,A,\N,airport,OurAirports
6930,11312,Reid-Hillview Airport of Santa Clara County,San Jose,United States,RHV,KRHV,37.332901001,-121.819000244,135,8,A,\N,airport,OurAirports
6931,11328,Sohar Airport,Sohar,Oman,OHS,OOSH,24.38604,56.62541,20,4,U,\N,airport,OurAirports
6932,11331,Kadanwari Airport,Kadanwari,Pakistan,KCF,OPKW,27.1667003632,69.31670379639999,248,5,U,\N,airport,OurAirports
6933,11332,Sawan Airport,Sindh,Pakistan,RZS,OPSW,26.9662,68.878098,160,5,U,\N,airport,OurAirports
6934,11352,Thamkharka Airport,Thamkharka,Nepal,\N,VNTH,27.04787,86.85802199999999,5240,5.75,U,\N,airport,OurAirports
6935,11353,Thimarafushi Airport,Thimarafushi,Maldives,TMF,VRNT,2.211,73.1533,6,5,U,\N,airport,OurAirports
6936,11354,Ifuru Airport,Ifuru,Maldives,IFU,VREI,5.7083,73.025,20,5,U,\N,airport,OurAirports
6937,11355,Kaintiba Airport,Kieta,Papua New Guinea,KZF,AYKT,-7.50025,146.033833333,2050,10,U,\N,airport,OurAirports
6938,11356,Ordu Giresun Airport,Ordu-Giresun,Turkey,OGU,LTCB,40.966047,38.080994,11,2,E,\N,airport,OurAirports
6939,11357,Hakkari YÃ¼ksekova Airport,Hakkari,Turkey,YKO,LTCW,37.5497,44.2381,6400,2,E,\N,airport,OurAirports
6940,11386,Jelenia GÃ³ra Glider Airport,Jelenia Gora,Poland,\N,EPJG,50.89889907836914,15.785599708557127,1119,1,E,\N,airport,OurAirports
6941,11389,Bathpalathang Airport,Jakar,Bhutan,BUT,VQBT,27.5622,90.7471,8485,6,N,\N,airport,OurAirports
6942,11401,Sultan Bantilan Airport,Toli-Toli,Indonesia,TLI,WAMI,1.123428,120.793658,40,8,U,\N,airport,OurAirports
6943,11406,Vuktyl Airport,Vuktyl,Russia,\N,UUYK,63.82329940795898,57.27999877929688,358,3,U,\N,airport,OurAirports
6944,11407,Berezniki Airport,Berezniki,Russia,\N,USPT,59.57954788208008,56.85768127441406,207,6,U,\N,airport,OurAirports
6945,11431,San SebastiÃ¡n Airport,San Sebastian,Chile,\N,SCSS,-53.31700134277344,-68.65000152587889,50,-4,S,\N,airport,OurAirports
6946,11433,Tolwin Observatory Airport,Tolhuin,Argentina,\N,SAWL,-54.521900177,-67.1989974976,90,-3,S,\N,airport,OurAirports
6947,11436,Tarko-Sale Airport,Tarko-Sale,Russia,TQL,USDS,64.9308013916,77.81809997559999,82,5,U,\N,airport,OurAirports
6948,11438,Camarillo Airport,Camarillo - CA,United States,\N,KCMA,34.213699340820305,-119.09400177001952,77,-8,A,\N,airport,OurAirports
6949,11452,Leopoldsburg Airfield,Leopoldsburg,Belgium,\N,EBLE,51.12,5.3072222,207,1,E,\N,airport,OurAirports
6950,11473,Jinchuan Airport,Jinchuan,China,JIC,ZLJC,38.5422222222,102.348333333,4740,8,U,\N,airport,OurAirports
6951,11479,Omtepe Airport,Moyogalpa,Nicaragua,\N,MNLP,11.523616,-85.702995,200,-6,S,\N,airport,OurAirports
6952,11498,Alashankou Bole (Bortala) airport,Bole,China,BPL,ZWAX,44.895,82.3,1253,8,N,\N,airport,OurAirports
6953,11499,Fuyun Koktokay Airport,Fuyun,China,FYN,ZWFY,46.804169,89.512006,3081,8,N,\N,airport,OurAirports
6954,11524,Achinsk Airport,Achinsk,Russia,ACS,UNKS,56.2682991027832,90.57080078125,1033,8,N,\N,airport,OurAirports
6955,11545,Linfen Qiaoli Airport,LINFEN,China,LFQ,ZBLF,36.132629,111.641236,1483,8,U,\N,airport,OurAirports
6956,11583,Hinton/Jasper-Hinton Airport,Hinton,Canada,YJP,CEC4,53.3191986084,-117.752998352,4006,-7,A,\N,airport,OurAirports
6957,11638,Watsonville Municipal Airport,Watsonville,United States,WVI,KWVI,36.9356994629,-121.790000916,163,-8,A,\N,airport,OurAirports
6958,11644,Gelephu Airport,Gelephu,Bhutan,GLU,VQGP,26.88456,90.46412,980,6,N,\N,airport,OurAirports
6959,11648,Hollister Municipal Airport,Hollister,United States,HLI,KCVH,36.8932991028,-121.410003662,230,-8,A,\N,airport,OurAirports
6960,11649,Williamsburg Jamestown Airport,Williamsburg,United States,\N,KJGG,37.239200592041016,-76.71610260009766,49,-5,A,\N,airport,OurAirports
6961,11658,Dulkaninna Airport,Dulkaninna,Australia,DLK,YDLK,-29.0132999420166,138.48100280761722,0,9.5,U,\N,airport,OurAirports
6962,11673,William Creek Airport,William Creek,Australia,\N,YWMC,-28.906700134277344,136.34199523925778,91,9.5,U,\N,airport,OurAirports
6963,11684,Kenora Seaplane Base,Kenora,Canada,\N,CJM9,49.767424,-94.49274,1060,-6,A,\N,airport,OurAirports
6964,11685,Rumbula Air Base,Riga,Latvia,\N,EVRC,56.8833007812,24.2266998291,26,2,E,\N,airport,OurAirports
6965,11700,Siquijor Airport,Siquijor,Philippines,\N,RPVZ,9.21420322319,123.472251892,0,8,N,\N,airport,OurAirports
6966,11702,Opapimiskan Lake Airport,Musselwhite Mine,Canada,YBS,CKM8,52.6067008972,-90.3768997192,1023,-5,A,\N,airport,OurAirports
6967,11713,Rizhao Shanzihe Airport,Rizhao,China,RIZ,ZSRZ,35.405033,119.324403,121,8,N,\N,airport,OurAirports
6968,11714,Shaxian Airport,Sanming,China,SQJ,ZSSM,26.4263,117.8336,830,8,N,\N,airport,OurAirports
6969,11717,Taroom Airport,Taroom,Australia,XTO,YTAM,-25.801700592041016,149.89999389648438,240,10,N,\N,airport,OurAirports
6970,11718,Gelnhausen Airport,Gelnhausen,Germany,\N,EDFG,50.19722366333008,9.170000076293944,446,1,E,\N,airport,OurAirports
6971,11719,Ã†rÃ¸ Airport,Aero,Denmark,\N,EKAE,54.85279846191406,10.45639991760254,3,1,E,\N,airport,OurAirports
6972,11720,Lauterbach Airport,Lauterbach-Wernges,Germany,\N,EDFT,50.683334,9.410833,1211,1,E,\N,airport,OurAirports
6973,11721,Aschaffenburg Airport,Aschaffenburg,Germany,\N,EDFC,49.93888854980469,9.063888549804688,410,1,E,\N,airport,OurAirports
6974,11722,Squamish Airport,Squamish,Canada,YSE,CYSE,49.7817001343,-123.162002563,171,-8,A,\N,airport,OurAirports
6975,11735,Reichelsheim Airport,Reichelsheim,Germany,\N,EDFB,50.33583450317383,8.878055572509766,397,1,E,\N,airport,OurAirports
6976,11737,Marburg-SchÃ¶nstadt Airport,Schoenstadt,Germany,\N,EDFN,50.87444305419922,8.8149995803833,833,1,E,\N,airport,OurAirports
6977,11738,LauenbrÃ¼ck Airport,Lauenbrueck,Germany,\N,EDHU,53.20750045776367,9.57333278656006,98,1,E,\N,airport,OurAirports
6978,11739,HÃ¼ttenbusch Airport,Huettenbusch,Germany,\N,EDXU,53.28666687011719,8.947221755981445,10,1,E,\N,airport,OurAirports
6979,11740,Vrsar Crljenka Airport,Vsar,Croatia,\N,LDPV,45.1417007446289,13.630599975585938,121,1,E,\N,airport,OurAirports
6980,11742,Union County Airport,Marysville,United States,\N,KMRT,40.224700927734375,-83.35160064697266,1021,-5,A,\N,airport,OurAirports
6981,11743,La Grande-4 Airport,La Grande-4,Canada,YAH,CYAH,53.754699707,-73.67530059810001,1005,\N,\N,\N,airport,OurAirports
6982,11744,Alert Bay Airport,Alert Bay,Canada,YAL,CYAL,50.58219909667969,-126.91600036621094,240,\N,\N,\N,airport,OurAirports
6983,11745,Liverpool South Shore Regional Airport,Liverpool,Canada,\N,CYAU,44.2303009033,-64.85610198970001,321,\N,\N,\N,airport,OurAirports
6984,11747,Nipawin Airport,Nipawin,Canada,\N,CYBU,53.33250045776367,-104.00800323486328,1220,\N,\N,\N,airport,OurAirports
6985,11748,Centralia / James T. Field Memorial Aerodrome,Centralia,Canada,YCE,CYCE,43.285599,-81.508301,824,\N,\N,\N,airport,OurAirports
6986,11749,Blue River Airport,Blue River,Canada,\N,CYCP,52.11669921875,-119.28299713134766,2240,\N,\N,\N,airport,OurAirports
6987,11750,Chetwynd Airport,Chetwynd,Canada,YCQ,CYCQ,55.68719863891602,-121.6269989013672,2000,\N,\N,\N,airport,OurAirports
6988,11751,Ross River Airport,Ross River,Canada,XRR,CYDM,61.9706001282,-132.42300415,2314,\N,\N,\N,airport,OurAirports
6989,11752,Dolbeau St Felicien Airport,Dolbeau-St-FÃ©licien,Canada,YDO,CYDO,48.778499603271,-72.375,372,\N,\N,\N,airport,OurAirports
6990,11753,Amos/Magny Airport,Amos,Canada,YEY,CYEY,48.563903,-78.249702,1068,\N,\N,\N,airport,OurAirports
6991,11754,Goderich Airport,Goderich,Canada,\N,CYGD,43.766899108900006,-81.7106018066,712,\N,\N,\N,airport,OurAirports
6992,11755,Hope Airport,Hope,Canada,YHE,CYHE,49.3683013916,-121.498001099,128,\N,\N,\N,airport,OurAirports
6993,11756,Haines Junction Airport,Haines Junction,Canada,YHT,CYHT,60.78919982910156,-137.54600524902344,2150,\N,\N,\N,airport,OurAirports
6994,11757,Digby / Annapolis Regional Airport,Digby,Canada,YDG,CYID,44.5458450365,-65.7854247093,499,\N,\N,\N,airport,OurAirports
6995,11758,Fort Liard Airport,Fort Liard,Canada,YJF,CYJF,60.2358016968,-123.46900177,708,\N,\N,\N,airport,OurAirports
6996,11759,Key Lake Airport,Key Lake,Canada,YKJ,CYKJ,57.25609970092773,-105.61799621582033,1679,\N,\N,\N,airport,OurAirports
6997,11760,Leaf Rapids Airport,Leaf Rapids,Canada,YLR,CYLR,56.51330184936523,-99.98529815673828,959,\N,\N,\N,airport,OurAirports
6998,11761,Matane Airport,Matane,Canada,YME,CYME,48.85689926147461,-67.45330047607422,102,\N,\N,\N,airport,OurAirports
6999,11762,Charlevoix Airport,Charlevoix,Canada,YML,CYML,47.59749984741211,-70.22389984130861,977,\N,\N,\N,airport,OurAirports
7000,11763,Nejanilini Lake Airport,Nejanilini Lake,Canada,\N,CYNN,59.4874992371,-97.7802963257,1000,\N,\N,\N,airport,OurAirports
7001,11764,Owen Sound / Billy Bishop Regional Airport,Owen Sound,Canada,YOS,CYOS,44.5903015137,-80.8375015259,1007,\N,\N,\N,airport,OurAirports
7002,11765,Port Hawkesbury Airport,Port Hawkesbury,Canada,YPS,CYPD,45.6567001343,-61.3680992126,377,\N,\N,\N,airport,OurAirports
7003,11766,St Thomas Municipal Airport,St Thomas,Canada,YQS,CYQS,42.77000045776367,-81.11080169677734,778,\N,\N,\N,airport,OurAirports
7004,11767,Ottawa / Rockcliffe Airport,Ottawa,Canada,YRO,CYRO,45.460300445600005,-75.64610290530001,188,\N,\N,\N,airport,OurAirports
7005,11768,Ottawa / Carp Airport,Ottawa,Canada,\N,CYRP,45.3191986084,-76.0222015381,382,\N,\N,\N,airport,OurAirports
7006,11769,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,Canada,YSH,CYSH,44.94580078125,-75.94059753417969,416,\N,\N,\N,airport,OurAirports
7007,11770,St Leonard Airport,St Leonard,Canada,YSL,CYSL,47.15750122070313,-67.83470153808594,793,\N,\N,\N,airport,OurAirports
7008,11771,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,Virden,Canada,\N,CYVD,49.878299713100006,-100.917999268,1454,\N,\N,\N,airport,OurAirports
7009,11772,Vernon Airport,Vernon,Canada,YVE,CYVK,50.24810028076172,-119.33100128173828,1140,\N,\N,\N,airport,OurAirports
7010,11773,Beaver Creek Airport,Beaver Creek,Canada,YXQ,CYXQ,62.4103012084961,-140.86700439453125,2131,\N,\N,\N,airport,OurAirports
7011,11774,Shuswap Regional Airport,Salmon Arm,Canada,YSN,CZAM,50.682802,-119.228996,1751,\N,\N,\N,airport,OurAirports
7012,11775,Kelsey Airport,Kelsey,Canada,KES,CZEE,56.0374984741,-96.5096969604,600,\N,\N,\N,airport,OurAirports
7013,11776,Pukatawagan Airport,Pukatawagan,Canada,XPK,CZFG,55.7491989136,-101.26599884,958,\N,\N,\N,airport,OurAirports
7014,11777,Grand Forks Airport,Grand Forks,Canada,ZGF,CZGF,49.01559829711914,-118.43099975585938,1720,\N,\N,\N,airport,OurAirports
7015,11778,Jenpeg Airport,Jenpeg,Canada,ZJG,CZJG,54.51890182495117,-98.0460968017578,729,\N,\N,\N,airport,OurAirports
7016,11779,Thicket Portage Airport,Thicket Portage,Canada,YTD,CZLQ,55.31890106201172,-97.70780181884766,678,\N,\N,\N,airport,OurAirports
7017,11780,Pikwitonei Airport,Pikwitonei,Canada,PIW,CZMN,55.58890151977539,-97.16419982910156,630,\N,\N,\N,airport,OurAirports
7018,11781,Poplar River Airport,Poplar River,Canada,XPP,CZNG,52.9965258788,-97.2741937637,728,\N,\N,\N,airport,OurAirports
7019,11782,Pincher Creek Airport,Pincher Creek,Canada,WPC,CZPC,49.520599365200006,-113.997001648,3903,\N,\N,\N,airport,OurAirports
7020,11783,Stewart Airport,Stewart,Canada,ZST,CZST,55.935410448,-129.982434511,24,\N,\N,\N,airport,OurAirports
7021,11784,Ignace Municipal Airport,Ignace,Canada,ZUC,CZUC,49.4296989440918,-91.7177963256836,1435,\N,\N,\N,airport,OurAirports
7022,11785,Neubrandenburg Airport,Neubrandenburg,Germany,FNB,EDBN,53.6022,13.306,228,\N,\N,\N,airport,OurAirports
7023,11786,Airport Bamberg-Breitenau,Bamberg,Germany,\N,EDQA,49.920403,10.914233,811,\N,\N,\N,airport,OurAirports
7024,11787,Zerbst Airport,Zerbst/Anhalt,Germany,\N,EDUZ,52.000832,12.148611,289,\N,\N,\N,airport,OurAirports
7025,11788,RAF Spadeadam,Spadeadam,United Kingdom,\N,EGOM,55.0499992371,-2.54999995232,1066,\N,\N,\N,airport,OurAirports
7026,11789,RAF Kinloss,Kinloss,United Kingdom,FSS,EGQK,57.6493988037,-3.5606400966600003,22,\N,\N,\N,airport,OurAirports
7027,11790,BiaÅ‚a Podlaska Airfield,BiaÅ‚a Podlaska,Poland,BXP,EPBP,52.00078,23.1325278,485,\N,\N,\N,airport,OurAirports
7028,11791,Cewice Air Base,LÄ™bork,Poland,\N,EPCE,54.416,17.7633,495,\N,\N,\N,airport,OurAirports
7029,11792,Deblin Military Air Base,DÄ™blin,Poland,\N,EPDE,51.551399231000005,21.8936004639,392,\N,\N,\N,airport,OurAirports
7030,11793,Leczyca Military Air Base,Leczyca,Poland,\N,EPLY,52.004699707,19.1455993652,377,\N,\N,\N,airport,OurAirports
7031,11794,Minsk Mazowiecki Military Air Base,,Poland,\N,EPMM,52.19549942020001,21.6558990479,604,\N,\N,\N,airport,OurAirports
7032,11795,Powidz Military Air Base,,Poland,\N,EPPW,52.379398,17.853901,371,\N,\N,\N,airport,OurAirports
7033,11796,Tomaszow Mazowiecki Military Air Base,TomaszÃ³w Mazowiecki,Poland,\N,EPTM,51.584400177,20.0977993011,571,\N,\N,\N,airport,OurAirports
7034,11797,BjÃ¶rkvik Air Base,BjÃ¶rkvik,Sweden,\N,ESKX,58.79079818725586,16.571199417114258,0,\N,\N,\N,airport,OurAirports
7035,11798,Ljungbyhed Airport,Ljungbyhed,Sweden,\N,ESTL,56.082801818847656,13.212499618530272,140,\N,\N,\N,airport,OurAirports
7036,11799,Daugavpils Intrenational Airport,Daugavpils,Latvia,DGP,EVDA,55.9447212219,26.6650009155,398,\N,\N,\N,airport,OurAirports
7037,11800,JÄ“kabpils Air Base,JÄ“kabpils,Latvia,\N,EVKA,56.534698,25.8925,289,\N,\N,\N,airport,OurAirports
7038,11801,JÅ«rmala Airport,Tukums,Latvia,\N,EVTA,56.9422,23.2239,220,\N,\N,\N,airport,OurAirports
7039,11802,KÄ—dainiai Air Base,KÄ—dainiai,Lithuania,\N,EYKD,55.31169891357422,23.95639991760254,171,\N,\N,\N,airport,OurAirports
7040,11803,Lime Acres Finsch Mine Airport,Lime Acres,South Africa,LMR,FALC,-28.36009979248047,23.43910026550293,4900,\N,\N,\N,airport,OurAirports
7041,11804,Sua Pan Airport,Sowa,Botswana,SXN,FBSN,-20.5534,26.115801,2985,\N,\N,\N,airport,OurAirports
7042,11805,Lusaka City Airport,Lusaka,Zambia,\N,FLLC,-15.4138002396,28.330699920700003,4200,\N,\N,\N,airport,OurAirports
7043,11806,Sumbe Airport,Sumbe,Angola,NDD,FNSU,-11.16790008544922,13.84749984741211,36,\N,\N,\N,airport,OurAirports
7044,11807,Mangochi Airport,Mangochi,Malawi,MAI,FWMG,-14.482999801635742,35.266998291015625,1580,\N,\N,\N,airport,OurAirports
7045,11808,Arandis Airport,Arandis,Namibia,ADI,FYAR,-22.46220016479492,14.979999542236328,1905,\N,\N,\N,airport,OurAirports
7046,11809,Mariental Airport,Mariental,Namibia,\N,FYML,-24.60540008544922,17.925399780273438,3650,\N,\N,\N,airport,OurAirports
7047,11810,Almaza Air Force Base,Cairo,Egypt,\N,HEAZ,30.091800689697266,31.36000061035156,300,\N,\N,\N,airport,OurAirports
7048,11811,Beni Suef Air Base,Beni Suef,Egypt,\N,HEBS,29.20829963684082,31.01659965515137,108,\N,\N,\N,airport,OurAirports
7049,11812,Jiyanklis Air Base,Jiyanklis,Egypt,\N,HEGS,30.81979942321777,30.191200256347656,49,\N,\N,\N,airport,OurAirports
7050,11813,Merowe New Airport,Merowe,Sudan,MWE,HSMN,18.4433333333,31.8433333333,897,\N,\N,\N,airport,OurAirports
7051,11814,St Louis Regional Airport,Alton/St Louis,United States,ALN,KALN,38.89030075069999,-90.04599761959999,544,\N,\N,\N,airport,OurAirports
7052,11815,Chandler Field,Alexandria,United States,AXN,KAXN,45.866298675500005,-95.3946990967,1425,\N,\N,\N,airport,OurAirports
7053,11816,Columbus Municipal Airport,Columbus,United States,CLU,KBAK,39.2619018555,-85.8963012695,656,\N,\N,\N,airport,OurAirports
7054,11817,Curtis Field,Brady,United States,BBD,KBBD,31.1793003082,-99.32389831540002,1827,\N,\N,\N,airport,OurAirports
7055,11818,Eastern Sierra Regional Airport,Bishop,United States,BIH,KBIH,37.3731002808,-118.363998413,4124,\N,\N,\N,airport,OurAirports
7056,11819,Baker City Municipal Airport,Baker City,United States,BKE,KBKE,44.8372993469,-117.808998108,3373,\N,\N,\N,airport,OurAirports
7057,11820,Miley Memorial Field,Big Piney,United States,BPI,KBPI,42.58509827,-110.1110001,6990,\N,\N,\N,airport,OurAirports
7058,11821,Ozark Regional Airport,Mountain Home,United States,WMH,KBPK,36.3689002991,-92.4704971313,928,\N,\N,\N,airport,OurAirports
7059,11822,W K Kellogg Airport,Battle Creek,United States,BTL,KBTL,42.3073005676,-85.25150299069999,952,\N,\N,\N,airport,OurAirports
7060,11823,Burley Municipal Airport,Burley,United States,BYI,KBYI,42.5425987244,-113.772003174,4150,\N,\N,\N,airport,OurAirports
7061,11824,Northeast Iowa Regional Airport,Charles City,United States,CCY,KCCY,43.0726013184,-92.6108016968,1125,\N,\N,\N,airport,OurAirports
7062,11825,Chanute Martin Johnson Airport,Chanute,United States,CNU,KCNU,37.668800354,-95.4850997925,1002,\N,\N,\N,airport,OurAirports
7063,11826,Jacksonville Executive at Craig Airport,Jacksonville,United States,CRG,KCRG,30.3362998962,-81.51439666750002,41,\N,\N,\N,airport,OurAirports
7064,11827,Crossville Memorial Whitson Field,Crossville,United States,CSV,KCSV,35.9513015747,-85.08499908450001,1881,\N,\N,\N,airport,OurAirports
7065,11828,Davison Army Air Field,Fort Belvoir,United States,DAA,KDAA,38.715000152600005,-77.1809997559,73,\N,\N,\N,airport,OurAirports
7066,11829,Barstow Daggett Airport,Daggett,United States,DAG,KDAG,34.85369873,-116.78700259999998,1930,\N,\N,\N,airport,OurAirports
7067,11830,Deming Municipal Airport,Deming,United States,DMN,KDMN,32.262298584,-107.721000671,4314,\N,\N,\N,airport,OurAirports
7068,11831,Desert Rock Airport,Mercury,United States,DRA,KDRA,36.6194,-116.032997,3314,\N,\N,\N,airport,OurAirports
7069,11832,Needles Airport,Needles,United States,EED,KEED,34.7663002014,-114.623001099,983,\N,\N,\N,airport,OurAirports
7070,11833,Duke Field,Crestview,United States,EGI,KEGI,30.65040016,-86.52290344,191,\N,\N,\N,airport,OurAirports
7071,11834,Murray Field,Eureka,United States,EKA,KEKA,40.8033981323,-124.112998962,7,\N,\N,\N,airport,OurAirports
